,YYY,MM,DD,hours,hours_mins,days,days_m,Kp,ap,D,datetime_column
204138,2001,11,11,6.0,7.5,25517.25,25517.3125,1.333,5,1,2001-11-11
204139,2001,11,11,9.0,10.5,25517.375,25517.4375,2.333,9,1,2001-11-11
204140,2001,11,11,12.0,13.5,25517.5,25517.5625,1.0,4,1,2001-11-11
204141,2001,11,11,15.0,16.5,25517.625,25517.6875,1.0,4,1,2001-11-11
204142,2001,11,11,18.0,19.5,25517.75,25517.8125,0.667,3,1,2001-11-11
204143,2001,11,11,21.0,22.5,25517.875,25517.9375,0.333,2,1,2001-11-11
204144,2001,11,12,0.0,1.5,25518.0,25518.0625,1.333,5,1,2001-11-12
204145,2001,11,12,3.0,4.5,25518.125,25518.1875,0.333,2,1,2001-11-12
204146,2001,11,12,6.0,7.5,25518.25,25518.3125,0.333,2,1,2001-11-12
204147,2001,11,12,9.0,10.5,25518.375,25518.4375,1.333,5,1,2001-11-12
204148,2001,11,12,12.0,13.5,25518.5,25518.5625,1.0,4,1,2001-11-12
204149,2001,11,12,15.0,16.5,25518.625,25518.6875,0.0,0,1,2001-11-12
204150,2001,11,12,18.0,19.5,25518.75,25518.8125,0.0,0,1,2001-11-12
204151,2001,11,12,21.0,22.5,25518.875,25518.9375,0.0,0,1,2001-11-12
204152,2001,11,13,0.0,1.5,25519.0,25519.0625,0.667,3,1,2001-11-13
204153,2001,11,13,3.0,4.5,25519.125,25519.1875,1.0,4,1,2001-11-13
204154,2001,11,13,6.0,7.5,25519.25,25519.3125,0.667,3,1,2001-11-13
204155,2001,11,13,9.0,10.5,25519.375,25519.4375,0.333,2,1,2001-11-13
204156,2001,11,13,12.0,13.5,25519.5,25519.5625,0.667,3,1,2001-11-13
204157,2001,11,13,15.0,16.5,25519.625,25519.6875,1.667,6,1,2001-11-13
204158,2001,11,13,18.0,19.5,25519.75,25519.8125,1.667,6,1,2001-11-13
204159,2001,11,13,21.0,22.5,25519.875,25519.9375,1.333,5,1,2001-11-13
204160,2001,11,14,0.0,1.5,25520.0,25520.0625,0.667,3,1,2001-11-14
204161,2001,11,14,3.0,4.5,25520.125,25520.1875,0.667,3,1,2001-11-14
204162,2001,11,14,6.0,7.5,25520.25,25520.3125,1.333,5,1,2001-11-14
204163,2001,11,14,9.0,10.5,25520.375,25520.4375,0.667,3,1,2001-11-14
204164,2001,11,14,12.0,13.5,25520.5,25520.5625,0.667,3,1,2001-11-14
204165,2001,11,14,15.0,16.5,25520.625,25520.6875,0.333,2,1,2001-11-14
204166,2001,11,14,18.0,19.5,25520.75,25520.8125,0.667,3,1,2001-11-14
204167,2001,11,14,21.0,22.5,25520.875,25520.9375,0.333,2,1,2001-11-14
204168,2001,11,15,0.0,1.5,25521.0,25521.0625,0.0,0,1,2001-11-15
204169,2001,11,15,3.0,4.5,25521.125,25521.1875,0.0,0,1,2001-11-15
204170,2001,11,15,6.0,7.5,25521.25,25521.3125,0.333,2,1,2001-11-15
204171,2001,11,15,9.0,10.5,25521.375,25521.4375,1.0,4,1,2001-11-15
204172,2001,11,15,12.0,13.5,25521.5,25521.5625,1.333,5,1,2001-11-15
204173,2001,11,15,15.0,16.5,25521.625,25521.6875,3.667,22,1,2001-11-15
204174,2001,11,15,18.0,19.5,25521.75,25521.8125,4.333,32,1,2001-11-15
204175,2001,11,15,21.0,22.5,25521.875,25521.9375,1.667,6,1,2001-11-15
204176,2001,11,16,0.0,1.5,25522.0,25522.0625,2.333,9,1,2001-11-16
204177,2001,11,16,3.0,4.5,25522.125,25522.1875,2.333,9,1,2001-11-16
204178,2001,11,16,6.0,7.5,25522.25,25522.3125,2.333,9,1,2001-11-16
204179,2001,11,16,9.0,10.5,25522.375,25522.4375,2.0,7,1,2001-11-16
204180,2001,11,16,12.0,13.5,25522.5,25522.5625,2.333,9,1,2001-11-16
204181,2001,11,16,15.0,16.5,25522.625,25522.6875,1.667,6,1,2001-11-16
204182,2001,11,16,18.0,19.5,25522.75,25522.8125,1.0,4,1,2001-11-16
204183,2001,11,16,21.0,22.5,25522.875,25522.9375,1.0,4,1,2001-11-16
204184,2001,11,17,0.0,1.5,25523.0,25523.0625,2.0,7,1,2001-11-17
204185,2001,11,17,3.0,4.5,25523.125,25523.1875,3.333,18,1,2001-11-17
204186,2001,11,17,6.0,7.5,25523.25,25523.3125,2.0,7,1,2001-11-17
204187,2001,11,17,9.0,10.5,25523.375,25523.4375,2.333,9,1,2001-11-17
204188,2001,11,17,12.0,13.5,25523.5,25523.5625,3.667,22,1,2001-11-17
204189,2001,11,17,15.0,16.5,25523.625,25523.6875,2.667,12,1,2001-11-17
204190,2001,11,17,18.0,19.5,25523.75,25523.8125,3.0,15,1,2001-11-17
204191,2001,11,17,21.0,22.5,25523.875,25523.9375,3.0,15,1,2001-11-17
204192,2001,11,18,0.0,1.5,25524.0,25524.0625,2.333,9,1,2001-11-18
204193,2001,11,18,3.0,4.5,25524.125,25524.1875,2.667,12,1,2001-11-18
204194,2001,11,18,6.0,7.5,25524.25,25524.3125,1.333,5,1,2001-11-18
204195,2001,11,18,9.0,10.5,25524.375,25524.4375,2.0,7,1,2001-11-18
204196,2001,11,18,12.0,13.5,25524.5,25524.5625,2.667,12,1,2001-11-18
204197,2001,11,18,15.0,16.5,25524.625,25524.6875,2.667,12,1,2001-11-18
204198,2001,11,18,18.0,19.5,25524.75,25524.8125,2.333,9,1,2001-11-18
204199,2001,11,18,21.0,22.5,25524.875,25524.9375,3.333,18,1,2001-11-18
204200,2001,11,19,0.0,1.5,25525.0,25525.0625,4.0,27,1,2001-11-19
204201,2001,11,19,3.0,4.5,25525.125,25525.1875,3.0,15,1,2001-11-19
204202,2001,11,19,6.0,7.5,25525.25,25525.3125,2.333,9,1,2001-11-19
204203,2001,11,19,9.0,10.5,25525.375,25525.4375,3.0,15,1,2001-11-19
204204,2001,11,19,12.0,13.5,25525.5,25525.5625,3.333,18,1,2001-11-19
204205,2001,11,19,15.0,16.5,25525.625,25525.6875,3.333,18,1,2001-11-19
204206,2001,11,19,18.0,19.5,25525.75,25525.8125,4.333,32,1,2001-11-19
204207,2001,11,19,21.0,22.5,25525.875,25525.9375,3.667,22,1,2001-11-19
204208,2001,11,20,0.0,1.5,25526.0,25526.0625,3.333,18,1,2001-11-20
204209,2001,11,20,3.0,4.5,25526.125,25526.1875,3.0,15,1,2001-11-20
204210,2001,11,20,6.0,7.5,25526.25,25526.3125,4.0,27,1,2001-11-20
204211,2001,11,20,9.0,10.5,25526.375,25526.4375,1.333,5,1,2001-11-20
204212,2001,11,20,12.0,13.5,25526.5,25526.5625,0.333,2,1,2001-11-20
204213,2001,11,20,15.0,16.5,25526.625,25526.6875,0.0,0,1,2001-11-20
204214,2001,11,20,18.0,19.5,25526.75,25526.8125,0.0,0,1,2001-11-20
204215,2001,11,20,21.0,22.5,25526.875,25526.9375,0.0,0,1,2001-11-20
204216,2001,11,21,0.0,1.5,25527.0,25527.0625,0.667,3,1,2001-11-21
204217,2001,11,21,3.0,4.5,25527.125,25527.1875,0.333,2,1,2001-11-21
204218,2001,11,21,6.0,7.5,25527.25,25527.3125,1.667,6,1,2001-11-21
204219,2001,11,21,9.0,10.5,25527.375,25527.4375,1.0,4,1,2001-11-21
204220,2001,11,21,12.0,13.5,25527.5,25527.5625,1.333,5,1,2001-11-21
204221,2001,11,21,15.0,16.5,25527.625,25527.6875,2.0,7,1,2001-11-21
204222,2001,11,21,18.0,19.5,25527.75,25527.8125,1.0,4,1,2001-11-21
204223,2001,11,21,21.0,22.5,25527.875,25527.9375,0.333,2,1,2001-11-21
204224,2001,11,22,0.0,1.5,25528.0,25528.0625,1.0,4,1,2001-11-22
204225,2001,11,22,3.0,4.5,25528.125,25528.1875,2.667,12,1,2001-11-22
204226,2001,11,22,6.0,7.5,25528.25,25528.3125,2.0,7,1,2001-11-22
204227,2001,11,22,9.0,10.5,25528.375,25528.4375,2.333,9,1,2001-11-22
204228,2001,11,22,12.0,13.5,25528.5,25528.5625,2.333,9,1,2001-11-22
204229,2001,11,22,15.0,16.5,25528.625,25528.6875,2.0,7,1,2001-11-22
204230,2001,11,22,18.0,19.5,25528.75,25528.8125,2.667,12,1,2001-11-22
204231,2001,11,22,21.0,22.5,25528.875,25528.9375,2.667,12,1,2001-11-22
204232,2001,11,23,0.0,1.5,25529.0,25529.0625,2.667,12,1,2001-11-23
204233,2001,11,23,3.0,4.5,25529.125,25529.1875,2.333,9,1,2001-11-23
204234,2001,11,23,6.0,7.5,25529.25,25529.3125,2.333,9,1,2001-11-23
204235,2001,11,23,9.0,10.5,25529.375,25529.4375,2.667,12,1,2001-11-23
204236,2001,11,23,12.0,13.5,25529.5,25529.5625,3.0,15,1,2001-11-23
204237,2001,11,23,15.0,16.5,25529.625,25529.6875,3.0,15,1,2001-11-23
204238,2001,11,23,18.0,19.5,25529.75,25529.8125,2.667,12,1,2001-11-23
204239,2001,11,23,21.0,22.5,25529.875,25529.9375,3.333,18,1,2001-11-23
204240,2001,11,24,0.0,1.5,25530.0,25530.0625,3.333,18,1,2001-11-24
204241,2001,11,24,3.0,4.5,25530.125,25530.1875,5.333,56,1,2001-11-24
204242,2001,11,24,6.0,7.5,25530.25,25530.3125,8.333,236,1,2001-11-24
204243,2001,11,24,9.0,10.5,25530.375,25530.4375,7.0,132,1,2001-11-24
204244,2001,11,24,12.0,13.5,25530.5,25530.5625,7.667,179,1,2001-11-24
204245,2001,11,24,15.0,16.5,25530.625,25530.6875,7.333,154,1,2001-11-24
204246,2001,11,24,18.0,19.5,25530.75,25530.8125,3.0,15,1,2001-11-24
204247,2001,11,24,21.0,22.5,25530.875,25530.9375,4.667,39,1,2001-11-24
204248,2001,11,25,0.0,1.5,25531.0,25531.0625,1.667,6,1,2001-11-25
204249,2001,11,25,3.0,4.5,25531.125,25531.1875,2.667,12,1,2001-11-25
204250,2001,11,25,6.0,7.5,25531.25,25531.3125,2.667,12,1,2001-11-25
204251,2001,11,25,9.0,10.5,25531.375,25531.4375,3.0,15,1,2001-11-25
204252,2001,11,25,12.0,13.5,25531.5,25531.5625,2.0,7,1,2001-11-25
204253,2001,11,25,15.0,16.5,25531.625,25531.6875,2.0,7,1,2001-11-25
204254,2001,11,25,18.0,19.5,25531.75,25531.8125,1.0,4,1,2001-11-25
204255,2001,11,25,21.0,22.5,25531.875,25531.9375,0.667,3,1,2001-11-25
204256,2001,11,26,0.0,1.5,25532.0,25532.0625,1.667,6,1,2001-11-26
204257,2001,11,26,3.0,4.5,25532.125,25532.1875,1.0,4,1,2001-11-26
204258,2001,11,26,6.0,7.5,25532.25,25532.3125,2.667,12,1,2001-11-26
204259,2001,11,26,9.0,10.5,25532.375,25532.4375,1.667,6,1,2001-11-26
204260,2001,11,26,12.0,13.5,25532.5,25532.5625,0.667,3,1,2001-11-26
204261,2001,11,26,15.0,16.5,25532.625,25532.6875,0.333,2,1,2001-11-26
204262,2001,11,26,18.0,19.5,25532.75,25532.8125,0.0,0,1,2001-11-26
204263,2001,11,26,21.0,22.5,25532.875,25532.9375,0.667,3,1,2001-11-26
204264,2001,11,27,0.0,1.5,25533.0,25533.0625,0.667,3,1,2001-11-27
204265,2001,11,27,3.0,4.5,25533.125,25533.1875,0.333,2,1,2001-11-27
204266,2001,11,27,6.0,7.5,25533.25,25533.3125,0.0,0,1,2001-11-27
204267,2001,11,27,9.0,10.5,25533.375,25533.4375,0.333,2,1,2001-11-27
204268,2001,11,27,12.0,13.5,25533.5,25533.5625,0.0,0,1,2001-11-27
204269,2001,11,27,15.0,16.5,25533.625,25533.6875,0.667,3,1,2001-11-27
204270,2001,11,27,18.0,19.5,25533.75,25533.8125,0.667,3,1,2001-11-27
204271,2001,11,27,21.0,22.5,25533.875,25533.9375,1.0,4,1,2001-11-27
204272,2001,11,28,0.0,1.5,25534.0,25534.0625,0.333,2,1,2001-11-28
204273,2001,11,28,3.0,4.5,25534.125,25534.1875,0.0,0,1,2001-11-28
204274,2001,11,28,6.0,7.5,25534.25,25534.3125,0.333,2,1,2001-11-28
204275,2001,11,28,9.0,10.5,25534.375,25534.4375,0.0,0,1,2001-11-28
204276,2001,11,28,12.0,13.5,25534.5,25534.5625,0.667,3,1,2001-11-28
204277,2001,11,28,15.0,16.5,25534.625,25534.6875,1.0,4,1,2001-11-28
204278,2001,11,28,18.0,19.5,25534.75,25534.8125,0.667,3,1,2001-11-28
204279,2001,11,28,21.0,22.5,25534.875,25534.9375,1.333,5,1,2001-11-28
204280,2001,11,29,0.0,1.5,25535.0,25535.0625,1.333,5,1,2001-11-29
204281,2001,11,29,3.0,4.5,25535.125,25535.1875,0.333,2,1,2001-11-29
204282,2001,11,29,6.0,7.5,25535.25,25535.3125,1.333,5,1,2001-11-29
204283,2001,11,29,9.0,10.5,25535.375,25535.4375,1.0,4,1,2001-11-29
204284,2001,11,29,12.0,13.5,25535.5,25535.5625,0.667,3,1,2001-11-29
204285,2001,11,29,15.0,16.5,25535.625,25535.6875,0.333,2,1,2001-11-29
204286,2001,11,29,18.0,19.5,25535.75,25535.8125,0.333,2,1,2001-11-29
204287,2001,11,29,21.0,22.5,25535.875,25535.9375,0.0,0,1,2001-11-29
204288,2001,11,30,0.0,1.5,25536.0,25536.0625,0.667,3,1,2001-11-30
204289,2001,11,30,3.0,4.5,25536.125,25536.1875,0.333,2,1,2001-11-30
204290,2001,11,30,6.0,7.5,25536.25,25536.3125,0.0,0,1,2001-11-30
204291,2001,11,30,9.0,10.5,25536.375,25536.4375,0.333,2,1,2001-11-30
204292,2001,11,30,12.0,13.5,25536.5,25536.5625,0.333,2,1,2001-11-30
204293,2001,11,30,15.0,16.5,25536.625,25536.6875,0.333,2,1,2001-11-30
204294,2001,11,30,18.0,19.5,25536.75,25536.8125,1.0,4,1,2001-11-30
204295,2001,11,30,21.0,22.5,25536.875,25536.9375,1.0,4,1,2001-11-30
204296,2001,12,1,0.0,1.5,25537.0,25537.0625,0.667,3,1,2001-12-01
204297,2001,12,1,3.0,4.5,25537.125,25537.1875,0.667,3,1,2001-12-01
204298,2001,12,1,6.0,7.5,25537.25,25537.3125,1.667,6,1,2001-12-01
204299,2001,12,1,9.0,10.5,25537.375,25537.4375,2.0,7,1,2001-12-01
204300,2001,12,1,12.0,13.5,25537.5,25537.5625,2.667,12,1,2001-12-01
204301,2001,12,1,15.0,16.5,25537.625,25537.6875,2.667,12,1,2001-12-01
204302,2001,12,1,18.0,19.5,25537.75,25537.8125,1.0,4,1,2001-12-01
204303,2001,12,1,21.0,22.5,25537.875,25537.9375,1.667,6,1,2001-12-01
204304,2001,12,2,0.0,1.5,25538.0,25538.0625,1.0,4,1,2001-12-02
204305,2001,12,2,3.0,4.5,25538.125,25538.1875,0.0,0,1,2001-12-02
204306,2001,12,2,6.0,7.5,25538.25,25538.3125,1.0,4,1,2001-12-02
204307,2001,12,2,9.0,10.5,25538.375,25538.4375,1.333,5,1,2001-12-02
204308,2001,12,2,12.0,13.5,25538.5,25538.5625,2.0,7,1,2001-12-02
204309,2001,12,2,15.0,16.5,25538.625,25538.6875,2.0,7,1,2001-12-02
204310,2001,12,2,18.0,19.5,25538.75,25538.8125,1.333,5,1,2001-12-02
204311,2001,12,2,21.0,22.5,25538.875,25538.9375,1.0,4,1,2001-12-02
204312,2001,12,3,0.0,1.5,25539.0,25539.0625,0.333,2,1,2001-12-03
204313,2001,12,3,3.0,4.5,25539.125,25539.1875,1.667,6,1,2001-12-03
204314,2001,12,3,6.0,7.5,25539.25,25539.3125,0.667,3,1,2001-12-03
204315,2001,12,3,9.0,10.5,25539.375,25539.4375,1.333,5,1,2001-12-03
204316,2001,12,3,12.0,13.5,25539.5,25539.5625,2.333,9,1,2001-12-03
204317,2001,12,3,15.0,16.5,25539.625,25539.6875,2.0,7,1,2001-12-03
204318,2001,12,3,18.0,19.5,25539.75,25539.8125,3.333,18,1,2001-12-03
204319,2001,12,3,21.0,22.5,25539.875,25539.9375,3.333,18,1,2001-12-03
204320,2001,12,4,0.0,1.5,25540.0,25540.0625,3.0,15,1,2001-12-04
204321,2001,12,4,3.0,4.5,25540.125,25540.1875,2.333,9,1,2001-12-04
204322,2001,12,4,6.0,7.5,25540.25,25540.3125,1.667,6,1,2001-12-04
204323,2001,12,4,9.0,10.5,25540.375,25540.4375,2.333,9,1,2001-12-04
204324,2001,12,4,12.0,13.5,25540.5,25540.5625,3.0,15,1,2001-12-04
204325,2001,12,4,15.0,16.5,25540.625,25540.6875,1.667,6,1,2001-12-04
204326,2001,12,4,18.0,19.5,25540.75,25540.8125,3.0,15,1,2001-12-04
204327,2001,12,4,21.0,22.5,25540.875,25540.9375,2.0,7,1,2001-12-04
204328,2001,12,5,0.0,1.5,25541.0,25541.0625,4.0,27,1,2001-12-05
204329,2001,12,5,3.0,4.5,25541.125,25541.1875,2.667,12,1,2001-12-05
204330,2001,12,5,6.0,7.5,25541.25,25541.3125,1.333,5,1,2001-12-05
204331,2001,12,5,9.0,10.5,25541.375,25541.4375,2.333,9,1,2001-12-05
204332,2001,12,5,12.0,13.5,25541.5,25541.5625,2.0,7,1,2001-12-05
204333,2001,12,5,15.0,16.5,25541.625,25541.6875,2.0,7,1,2001-12-05
204334,2001,12,5,18.0,19.5,25541.75,25541.8125,2.667,12,1,2001-12-05
204335,2001,12,5,21.0,22.5,25541.875,25541.9375,2.0,7,1,2001-12-05
204336,2001,12,6,0.0,1.5,25542.0,25542.0625,3.0,15,1,2001-12-06
204337,2001,12,6,3.0,4.5,25542.125,25542.1875,1.667,6,1,2001-12-06
204338,2001,12,6,6.0,7.5,25542.25,25542.3125,2.0,7,1,2001-12-06
204339,2001,12,6,9.0,10.5,25542.375,25542.4375,3.0,15,1,2001-12-06
204340,2001,12,6,12.0,13.5,25542.5,25542.5625,2.333,9,1,2001-12-06
204341,2001,12,6,15.0,16.5,25542.625,25542.6875,2.667,12,1,2001-12-06
204342,2001,12,6,18.0,19.5,25542.75,25542.8125,2.667,12,1,2001-12-06
204343,2001,12,6,21.0,22.5,25542.875,25542.9375,3.0,15,1,2001-12-06
204344,2001,12,7,0.0,1.5,25543.0,25543.0625,2.333,9,1,2001-12-07
204345,2001,12,7,3.0,4.5,25543.125,25543.1875,1.333,5,1,2001-12-07
204346,2001,12,7,6.0,7.5,25543.25,25543.3125,0.667,3,1,2001-12-07
204347,2001,12,7,9.0,10.5,25543.375,25543.4375,1.0,4,1,2001-12-07
204348,2001,12,7,12.0,13.5,25543.5,25543.5625,2.333,9,1,2001-12-07
204349,2001,12,7,15.0,16.5,25543.625,25543.6875,2.667,12,1,2001-12-07
204350,2001,12,7,18.0,19.5,25543.75,25543.8125,1.0,4,1,2001-12-07
204351,2001,12,7,21.0,22.5,25543.875,25543.9375,1.667,6,1,2001-12-07
204352,2001,12,8,0.0,1.5,25544.0,25544.0625,3.333,18,1,2001-12-08
204353,2001,12,8,3.0,4.5,25544.125,25544.1875,1.333,5,1,2001-12-08
204354,2001,12,8,6.0,7.5,25544.25,25544.3125,1.667,6,1,2001-12-08
204355,2001,12,8,9.0,10.5,25544.375,25544.4375,1.667,6,1,2001-12-08
204356,2001,12,8,12.0,13.5,25544.5,25544.5625,2.0,7,1,2001-12-08
204357,2001,12,8,15.0,16.5,25544.625,25544.6875,1.0,4,1,2001-12-08
204358,2001,12,8,18.0,19.5,25544.75,25544.8125,0.667,3,1,2001-12-08
204359,2001,12,8,21.0,22.5,25544.875,25544.9375,0.667,3,1,2001-12-08
204360,2001,12,9,0.0,1.5,25545.0,25545.0625,0.333,2,1,2001-12-09
204361,2001,12,9,3.0,4.5,25545.125,25545.1875,0.667,3,1,2001-12-09
204362,2001,12,9,6.0,7.5,25545.25,25545.3125,0.0,0,1,2001-12-09
204363,2001,12,9,9.0,10.5,25545.375,25545.4375,1.333,5,1,2001-12-09
204364,2001,12,9,12.0,13.5,25545.5,25545.5625,0.667,3,1,2001-12-09
204365,2001,12,9,15.0,16.5,25545.625,25545.6875,0.0,0,1,2001-12-09
204366,2001,12,9,18.0,19.5,25545.75,25545.8125,0.333,2,1,2001-12-09
204367,2001,12,9,21.0,22.5,25545.875,25545.9375,1.667,6,1,2001-12-09
204368,2001,12,10,0.0,1.5,25546.0,25546.0625,0.333,2,1,2001-12-10
204369,2001,12,10,3.0,4.5,25546.125,25546.1875,0.333,2,1,2001-12-10
204370,2001,12,10,6.0,7.5,25546.25,25546.3125,1.0,4,1,2001-12-10
204371,2001,12,10,9.0,10.5,25546.375,25546.4375,0.667,3,1,2001-12-10
204372,2001,12,10,12.0,13.5,25546.5,25546.5625,1.667,6,1,2001-12-10
204373,2001,12,10,15.0,16.5,25546.625,25546.6875,0.667,3,1,2001-12-10
204374,2001,12,10,18.0,19.5,25546.75,25546.8125,0.667,3,1,2001-12-10
204375,2001,12,10,21.0,22.5,25546.875,25546.9375,1.333,5,1,2001-12-10
204376,2001,12,11,0.0,1.5,25547.0,25547.0625,0.667,3,1,2001-12-11
204377,2001,12,11,3.0,4.5,25547.125,25547.1875,1.0,4,1,2001-12-11
204378,2001,12,11,6.0,7.5,25547.25,25547.3125,0.667,3,1,2001-12-11
204379,2001,12,11,9.0,10.5,25547.375,25547.4375,0.667,3,1,2001-12-11
204380,2001,12,11,12.0,13.5,25547.5,25547.5625,1.0,4,1,2001-12-11
204381,2001,12,11,15.0,16.5,25547.625,25547.6875,1.0,4,1,2001-12-11
204382,2001,12,11,18.0,19.5,25547.75,25547.8125,1.667,6,1,2001-12-11
204383,2001,12,11,21.0,22.5,25547.875,25547.9375,1.667,6,1,2001-12-11
204384,2001,12,12,0.0,1.5,25548.0,25548.0625,2.0,7,1,2001-12-12
204385,2001,12,12,3.0,4.5,25548.125,25548.1875,2.333,9,1,2001-12-12
204386,2001,12,12,6.0,7.5,25548.25,25548.3125,2.333,9,1,2001-12-12
204387,2001,12,12,9.0,10.5,25548.375,25548.4375,3.333,18,1,2001-12-12
204388,2001,12,12,12.0,13.5,25548.5,25548.5625,2.333,9,1,2001-12-12
204389,2001,12,12,15.0,16.5,25548.625,25548.6875,2.333,9,1,2001-12-12
204390,2001,12,12,18.0,19.5,25548.75,25548.8125,3.0,15,1,2001-12-12
204391,2001,12,12,21.0,22.5,25548.875,25548.9375,3.0,15,1,2001-12-12
204392,2001,12,13,0.0,1.5,25549.0,25549.0625,2.0,7,1,2001-12-13
204393,2001,12,13,3.0,4.5,25549.125,25549.1875,1.667,6,1,2001-12-13
204394,2001,12,13,6.0,7.5,25549.25,25549.3125,1.0,4,1,2001-12-13
204395,2001,12,13,9.0,10.5,25549.375,25549.4375,0.333,2,1,2001-12-13
204396,2001,12,13,12.0,13.5,25549.5,25549.5625,1.0,4,1,2001-12-13
204397,2001,12,13,15.0,16.5,25549.625,25549.6875,1.0,4,1,2001-12-13
204398,2001,12,13,18.0,19.5,25549.75,25549.8125,0.0,0,1,2001-12-13
204399,2001,12,13,21.0,22.5,25549.875,25549.9375,0.0,0,1,2001-12-13
204400,2001,12,14,0.0,1.5,25550.0,25550.0625,0.0,0,1,2001-12-14
204401,2001,12,14,3.0,4.5,25550.125,25550.1875,0.667,3,1,2001-12-14
204402,2001,12,14,6.0,7.5,25550.25,25550.3125,0.0,0,1,2001-12-14
204403,2001,12,14,9.0,10.5,25550.375,25550.4375,1.0,4,1,2001-12-14
204404,2001,12,14,12.0,13.5,25550.5,25550.5625,2.0,7,1,2001-12-14
204405,2001,12,14,15.0,16.5,25550.625,25550.6875,1.667,6,1,2001-12-14
204406,2001,12,14,18.0,19.5,25550.75,25550.8125,2.0,7,1,2001-12-14
204407,2001,12,14,21.0,22.5,25550.875,25550.9375,2.0,7,1,2001-12-14
204408,2001,12,15,0.0,1.5,25551.0,25551.0625,2.333,9,1,2001-12-15
204409,2001,12,15,3.0,4.5,25551.125,25551.1875,3.0,15,1,2001-12-15
204410,2001,12,15,6.0,7.5,25551.25,25551.3125,2.0,7,1,2001-12-15
204411,2001,12,15,9.0,10.5,25551.375,25551.4375,2.333,9,1,2001-12-15
204412,2001,12,15,12.0,13.5,25551.5,25551.5625,3.0,15,1,2001-12-15
204413,2001,12,15,15.0,16.5,25551.625,25551.6875,1.667,6,1,2001-12-15
204414,2001,12,15,18.0,19.5,25551.75,25551.8125,1.0,4,1,2001-12-15
204415,2001,12,15,21.0,22.5,25551.875,25551.9375,2.333,9,1,2001-12-15
204416,2001,12,16,0.0,1.5,25552.0,25552.0625,2.667,12,1,2001-12-16
204417,2001,12,16,3.0,4.5,25552.125,25552.1875,3.333,18,1,2001-12-16
204418,2001,12,16,6.0,7.5,25552.25,25552.3125,3.333,18,1,2001-12-16
204419,2001,12,16,9.0,10.5,25552.375,25552.4375,2.333,9,1,2001-12-16
204420,2001,12,16,12.0,13.5,25552.5,25552.5625,2.333,9,1,2001-12-16
204421,2001,12,16,15.0,16.5,25552.625,25552.6875,1.667,6,1,2001-12-16
204422,2001,12,16,18.0,19.5,25552.75,25552.8125,1.667,6,1,2001-12-16
204423,2001,12,16,21.0,22.5,25552.875,25552.9375,1.333,5,1,2001-12-16
204424,2001,12,17,0.0,1.5,25553.0,25553.0625,2.667,12,1,2001-12-17
204425,2001,12,17,3.0,4.5,25553.125,25553.1875,3.667,22,1,2001-12-17
204426,2001,12,17,6.0,7.5,25553.25,25553.3125,3.0,15,1,2001-12-17
204427,2001,12,17,9.0,10.5,25553.375,25553.4375,3.0,15,1,2001-12-17
204428,2001,12,17,12.0,13.5,25553.5,25553.5625,3.333,18,1,2001-12-17
204429,2001,12,17,15.0,16.5,25553.625,25553.6875,3.667,22,1,2001-12-17
204430,2001,12,17,18.0,19.5,25553.75,25553.8125,3.0,15,1,2001-12-17
204431,2001,12,17,21.0,22.5,25553.875,25553.9375,1.667,6,1,2001-12-17
204432,2001,12,18,0.0,1.5,25554.0,25554.0625,3.667,22,1,2001-12-18
204433,2001,12,18,3.0,4.5,25554.125,25554.1875,2.0,7,1,2001-12-18
204434,2001,12,18,6.0,7.5,25554.25,25554.3125,2.0,7,1,2001-12-18
204435,2001,12,18,9.0,10.5,25554.375,25554.4375,2.333,9,1,2001-12-18
204436,2001,12,18,12.0,13.5,25554.5,25554.5625,2.667,12,1,2001-12-18
204437,2001,12,18,15.0,16.5,25554.625,25554.6875,2.0,7,1,2001-12-18
204438,2001,12,18,18.0,19.5,25554.75,25554.8125,1.0,4,1,2001-12-18
204439,2001,12,18,21.0,22.5,25554.875,25554.9375,1.667,6,1,2001-12-18
204440,2001,12,19,0.0,1.5,25555.0,25555.0625,3.0,15,1,2001-12-19
204441,2001,12,19,3.0,4.5,25555.125,25555.1875,2.333,9,1,2001-12-19
204442,2001,12,19,6.0,7.5,25555.25,25555.3125,2.0,7,1,2001-12-19
204443,2001,12,19,9.0,10.5,25555.375,25555.4375,2.667,12,1,2001-12-19
204444,2001,12,19,12.0,13.5,25555.5,25555.5625,1.0,4,1,2001-12-19
204445,2001,12,19,15.0,16.5,25555.625,25555.6875,1.667,6,1,2001-12-19
204446,2001,12,19,18.0,19.5,25555.75,25555.8125,2.333,9,1,2001-12-19
204447,2001,12,19,21.0,22.5,25555.875,25555.9375,1.333,5,1,2001-12-19
204448,2001,12,20,0.0,1.5,25556.0,25556.0625,1.0,4,1,2001-12-20
204449,2001,12,20,3.0,4.5,25556.125,25556.1875,0.0,0,1,2001-12-20
204450,2001,12,20,6.0,7.5,25556.25,25556.3125,1.0,4,1,2001-12-20
204451,2001,12,20,9.0,10.5,25556.375,25556.4375,1.333,5,1,2001-12-20
204452,2001,12,20,12.0,13.5,25556.5,25556.5625,2.0,7,1,2001-12-20
204453,2001,12,20,15.0,16.5,25556.625,25556.6875,1.333,5,1,2001-12-20
204454,2001,12,20,18.0,19.5,25556.75,25556.8125,1.0,4,1,2001-12-20
